label,category,cluster,dm,text,id,seq_len,hfer_25
1,riabi_immigrants_es_radical,1,6.004578984540225,,,1,0.4469306468963623
1,riabi_immigrants_es_radical,1,5.8613772963286515,,,1,0.45125675201416016
1,riabi_immigrants_es_radical,1,5.400093679094939,,,1,0.4355059266090393
1,riabi_immigrants_es_radical,1,5.153035297648306,,,1,0.45834416151046753
1,riabi_immigrants_es_radical,1,6.50616847928835,,,1,0.4650239646434784
1,riabi_immigrants_es_radical,1,6.536470710752187,,,1,0.465864896774292
1,riabi_immigrants_es_radical,1,5.978820810855946,,,1,0.4665195047855377
1,riabi_immigrants_es_radical,1,5.530141349223765,,,1,0.4507640600204468
1,riabi_immigrants_es_radical,1,8.729365854698703,,,1,0.46028152108192444
1,riabi_immigrants_es_radical,1,9.524895518009256,,,1,0.4635009765625
1,riabi_immigrants_es_radical,1,8.244559742252514,,,1,0.46449601650238037
1,riabi_immigrants_es_radical,1,7.986254683246696,,,1,0.4593174457550049
1,riabi_immigrants_es_radical,1,6.748216108458353,,,1,0.4420548677444458
1,riabi_immigrants_es_radical,0,11.874660803109704,,,1,0.06588029861450195
1,riabi_immigrants_es_radical,1,5.892041568000808,,,1,0.45889922976493835
1,riabi_immigrants_es_radical,1,5.587797463465144,,,1,0.4472036361694336
1,riabi_immigrants_es_radical,1,6.129662324786232,,,1,0.4532126784324646
1,riabi_immigrants_es_radical,1,6.194167834250908,,,1,0.46890538930892944
1,riabi_immigrants_es_radical,1,5.65721662041037,,,1,0.46704593300819397
1,riabi_immigrants_es_radical,1,5.093709686178546,,,1,0.45980405807495117
1,riabi_immigrants_es_radical,1,6.543420002687369,,,1,0.46066343784332275
1,riabi_immigrants_es_radical,1,5.908038573932555,,,1,0.4563157856464386
1,riabi_immigrants_es_radical,1,5.254769582947148,,,1,0.4607493579387665
1,riabi_immigrants_es_radical,0,11.753995688821563,,,1,0.05170121416449547
1,riabi_immigrants_es_radical,1,5.435939352626327,,,1,0.46868300437927246
1,riabi_immigrants_es_radical,0,9.960552905660007,,,1,0.06071354076266289
1,riabi_immigrants_es_radical,1,7.230996055405005,,,1,0.46703532338142395
1,riabi_immigrants_es_radical,1,5.784088298789986,,,1,0.4539617896080017
1,riabi_immigrants_es_radical,1,6.247063928728259,,,1,0.44720786809921265
1,riabi_immigrants_es_radical,1,6.806589391273749,,,1,0.46318483352661133
1,riabi_immigrants_es_radical,1,7.127957041456034,,,1,0.4381154775619507
1,riabi_immigrants_es_radical,1,5.952817091063423,,,1,0.45755189657211304
1,riabi_immigrants_es_radical,1,8.134635936109015,,,1,0.4550514817237854
1,riabi_immigrants_es_radical,1,6.6994343377044885,,,1,0.4571942985057831
1,riabi_immigrants_es_radical,1,9.779755967246226,,,1,0.4549635648727417
1,riabi_immigrants_es_radical,1,4.984460031661444,,,1,0.4404909312725067
1,riabi_immigrants_es_radical,1,5.320980448807168,,,1,0.45329564809799194
1,riabi_immigrants_es_radical,1,6.200894083312609,,,1,0.463901549577713
1,riabi_immigrants_es_radical,1,5.800671845431475,,,1,0.4668634235858917
1,riabi_immigrants_es_radical,1,6.18338586603808,,,1,0.45042213797569275
1,riabi_immigrants_es_radical,1,6.210253029845084,,,1,0.4526207447052002
1,riabi_immigrants_es_radical,1,6.252064292907626,,,1,0.4539170265197754
1,riabi_immigrants_es_radical,1,5.949867880507165,,,1,0.4683697819709778
1,riabi_immigrants_es_radical,1,5.555735744884874,,,1,0.46084436774253845
1,riabi_immigrants_es_radical,1,10.04693770438119,,,1,0.4743587076663971
1,riabi_immigrants_es_radical,1,6.333202011447524,,,1,0.46210309863090515
1,riabi_immigrants_es_radical,1,5.407664713676003,,,1,0.45178771018981934
1,riabi_immigrants_es_radical,1,5.072587587939237,,,1,0.4478560984134674
1,riabi_immigrants_es_radical,1,5.7571844149267655,,,1,0.44851478934288025
1,riabi_immigrants_es_radical,1,6.044546714909423,,,1,0.45912495255470276
1,riabi_immigrants_es_radical,1,8.011358958591584,,,1,0.4461105167865753
1,riabi_immigrants_es_radical,1,6.411331109044463,,,1,0.4692744016647339
1,riabi_immigrants_es_radical,1,7.026101513016551,,,1,0.4613615572452545
1,riabi_immigrants_es_radical,1,5.647772653813079,,,1,0.4454421401023865
1,riabi_immigrants_es_radical,0,12.758035646046807,,,1,0.06729414314031601
1,riabi_immigrants_es_radical,1,5.314821082202883,,,1,0.4527694582939148
1,riabi_immigrants_es_radical,1,5.210435167544494,,,1,0.44854608178138733
1,riabi_immigrants_es_radical,1,5.078990969901222,,,1,0.46238529682159424
1,riabi_immigrants_es_radical,1,5.458372923230435,,,1,0.4606751799583435
1,riabi_immigrants_es_radical,1,6.984503613275082,,,1,0.4531070291996002
1,riabi_immigrants_es_radical,1,6.27155908624917,,,1,0.45198705792427063
1,riabi_immigrants_es_radical,0,10.964766345151919,,,1,0.04897919297218323
1,riabi_immigrants_es_radical,1,8.321715551054607,,,1,0.4558432996273041
1,riabi_immigrants_es_radical,1,6.760629783222219,,,1,0.4677547812461853
1,riabi_immigrants_es_radical,1,5.303314216742929,,,1,0.44895410537719727
1,riabi_immigrants_es_radical,1,7.207896002606846,,,1,0.4595324993133545
1,riabi_immigrants_es_radical,1,7.299928677049088,,,1,0.44279587268829346
1,riabi_immigrants_es_radical,1,5.9067690927760195,,,1,0.4544643759727478
1,riabi_immigrants_es_radical,1,6.319034910972952,,,1,0.44143712520599365
1,riabi_immigrants_es_radical,0,12.013376901334237,,,1,0.055352237075567245
1,riabi_immigrants_es_radical,1,6.172948796083142,,,1,0.44722244143486023
